order_item_id,order_id,menu_item_id,quantity,item_price
37932,28041,1,1,7.0
37933,28041,39,1,9.25
37934,28042,7,1,6.5
37935,28043,29,1,7.75
37936,28044,27,1,6.75
37937,28045,27,1,7.5
37938,28046,39,1,8.75
37939,28046,38,1,7.0
37940,28047,1,1,7.0
37941,28047,29,1,8.5
37942,28048,27,1,8.25
37943,28048,29,1,7.0
37944,28049,29,1,7.75
37945,28050,29,1,7.0
37946,28050,29,1,9.25
37947,28051,2,1,6.5
37948,28052,29,1,8.5
37949,28053,2,1,7.25
37950,28054,7,1,7.25
37951,28055,13,1,7.75
37952,28056,14,1,6.25
37953,28057,10,1,7.25
37954,28058,14,1,7.0
37955,28059,7,1,6.5
37956,28060,29,1,7.0
37957,28061,2,1,6.5
37958,28061,9,1,7.5
37959,28062,32,1,7.25
37960,28063,29,1,7.0
37961,28064,7,1,6.5
37962,28065,29,1,7.0
37963,28066,9,1,8.25
37964,28067,24,1,6.5
37965,28067,9,1,9.25
37966,28068,29,1,8.5
37967,28069,27,1,9.0
37968,28070,21,1,7.25
37969,28071,7,1,8.75
37970,28072,27,1,8.25
37971,28073,9,1,7.5
37972,28073,7,1,7.25
37973,28074,27,1,6.75
37974,28075,23,1,7.75
37975,28076,32,1,7.25
37976,28077,2,1,6.5
37977,28078,37,1,10.0
37978,28079,3,1,7.75
37979,28080,2,1,7.25
37980,28081,9,1,6.75
37981,28082,15,1,6.5
37982,28083,13,1,7.0
37983,28083,22,1,9.0
37984,28084,2,1,7.25
37985,28085,1,1,7.75
37986,28085,10,1,6.5
37987,28086,34,1,7.75
37988,28086,1,1,7.0
37989,28087,35,1,7.5
37990,28087,15,1,7.5
37991,28087,31,1,7.25
37992,28088,7,1,7.25
37993,28089,2,1,7.25
37994,28090,30,1,8.5
37995,28091,7,1,6.5
37996,28092,1,1,7.0
37997,28093,7,1,6.5
37998,28094,39,1,7.75
37999,28094,9,1,8.25
38000,28095,17,1,6.25
38001,28096,23,1,7.75
38002,28097,7,1,8.0
38003,28097,4,1,6.75
38004,28097,33,1,7.25
38005,28098,9,1,9.0
38006,28099,34,1,7.0
38007,28100,7,1,6.5
38008,28101,2,1,6.5
38009,28102,29,1,7.0
38010,28103,7,1,6.5
38011,28104,9,1,6.75
38012,28104,32,1,8.0
38013,28105,34,1,7.0
38014,28106,33,1,7.25
38015,28107,30,1,7.75
38016,28107,27,1,8.25
38017,28108,13,1,6.25
38018,28109,31,1,8.0
38019,28109,2,1,7.25
38020,28110,29,1,7.75
38021,28111,1,1,6.25
38022,28112,27,1,7.5
38023,28112,37,1,9.25
38024,28113,18,1,6.5
38025,28114,30,1,7.0
38026,28115,1,1,7.75
38027,28115,29,1,8.5
38028,28116,1,1,6.25
38029,28117,13,1,6.25
38030,28118,35,1,7.5
38031,28119,7,1,7.25
38032,28120,12,1,7.0
38033,28121,2,1,6.5
38034,28122,1,1,6.25
38035,28123,1,1,6.25
38036,28124,38,1,7.75
38037,28125,29,1,8.5
38038,28126,23,1,7.75
38039,28127,7,1,8.0
38040,28128,7,1,6.5
38041,28128,29,1,7.0
38042,28129,7,1,8.0
38043,28129,29,1,7.0
38044,28130,9,1,7.5
38045,28131,29,1,9.25
38046,28132,28,1,7.25
38047,28133,1,1,7.0
38048,28134,26,1,8.5
38049,28135,2,1,7.25
38050,28136,16,1,7.25
38051,28137,12,1,5.5
38052,28138,1,1,6.25
38053,28139,9,1,7.5
38054,28139,1,1,6.25
38055,28140,12,1,6.25
38056,28140,29,1,8.0
38057,28141,1,1,7.0
38058,28141,2,1,8.0
38059,28142,29,1,8.5
38060,28142,2,1,6.5
38061,28143,18,1,5.75
38062,28144,27,1,7.5
38063,28145,9,1,7.5
38064,28146,27,1,7.5
38065,28147,29,1,7.0
38066,28148,9,1,6.75
38067,28149,39,1,8.75
38068,28149,2,1,8.0
38069,28149,27,1,6.75
38070,28150,38,1,7.75
38071,28151,19,1,8.25
38072,28151,2,1,6.5
38073,28151,29,1,9.25
38074,28152,33,1,7.25
38075,28152,7,1,6.5
38076,28153,12,1,6.25
38077,28154,38,1,7.75
38078,28155,29,1,7.75
38079,28156,14,1,6.25
38080,28157,10,1,7.25
38081,28158,29,1,7.75
38082,28159,18,1,7.25
38083,28160,1,1,6.25
38084,28161,27,1,7.5
38085,28161,35,1,9.0
38086,28162,2,1,8.75
38087,28162,7,1,6.5
38088,28163,7,1,8.0
38089,28164,2,1,6.5
38090,28165,7,1,7.25
38091,28165,11,1,6.75
38092,28165,21,1,8.75
38093,28166,11,1,5.25
38094,28166,2,1,8.75
38095,28167,27,1,6.75
38096,28168,4,1,6.75
38097,28168,33,1,7.25
38098,28168,29,1,7.75
38099,28169,1,1,6.25
38100,28170,27,1,7.5
38101,28170,23,1,7.75
38102,28171,27,1,7.5
38103,28172,7,1,8.75
38104,28172,7,1,6.5
38105,28173,29,1,9.5
38106,28174,2,1,6.5
38107,28174,18,1,5.75
38108,28175,29,1,9.25
38109,28176,1,1,6.25
38110,28177,39,1,10.0
38111,28177,1,1,8.5
38112,28177,17,1,6.25
38113,28178,17,1,7.0
38114,28179,1,1,6.25
38115,28179,7,1,6.5
38116,28180,12,1,7.0
38117,28180,29,1,7.0
38118,28181,2,1,7.25
38119,28182,38,1,7.0
38120,28182,7,1,8.75
38121,28183,27,1,9.0
38122,28183,32,1,7.25
38123,28184,9,1,6.75
38124,28185,9,1,7.5
38125,28186,2,1,7.25
38126,28187,29,1,8.5
38127,28188,5,1,7.25
38128,28188,10,1,7.25
38129,28189,15,1,6.5
38130,28189,27,1,8.25
38131,28190,39,1,8.75
38132,28191,18,1,5.75
38133,28191,27,1,6.75
38134,28192,29,1,7.0
38135,28192,29,1,9.25
38136,28193,33,1,7.25
38137,28194,16,1,7.25
38138,28195,2,1,7.25
38139,28196,9,1,6.75
38140,28197,29,1,9.25
38141,28198,27,1,8.25
38142,28199,9,1,6.75
38143,28200,9,1,6.75
38144,28201,31,1,9.5
38145,28202,19,1,7.5
38146,28202,9,1,8.25
38147,28203,11,1,5.25
38148,28203,15,1,8.0
38149,28204,36,1,9.0
38150,28205,29,1,7.0
38151,28206,2,1,6.5
38152,28207,2,1,7.25
38153,28208,3,1,8.5
38154,28209,34,1,7.0
38155,28210,27,1,8.25
38156,28210,2,1,7.25
38157,28211,32,1,9.5
38158,28211,20,1,6.75
38159,28211,7,1,6.5
38160,28212,1,1,7.0
38161,28213,31,1,7.25
38162,28214,27,1,9.0
38163,28215,8,1,8.0
38164,28216,27,1,7.5
38165,28217,29,1,8.5
38166,28217,29,1,7.0
38167,28218,2,1,6.5
38168,28219,27,1,7.5
38169,28219,27,1,7.5
38170,28220,7,1,8.0
38171,28221,12,1,7.75
38172,28222,7,1,8.75
38173,28222,2,1,8.0
38174,28223,12,1,5.5
38175,28224,27,1,8.25
38176,28224,21,1,8.75
38177,28225,29,1,7.0
38178,28225,1,1,7.0
38179,28225,7,1,6.5
38180,28226,27,1,7.5
38181,28227,29,1,7.0
38182,28228,1,1,7.0
38183,28229,18,1,5.75
38184,28230,19,1,9.0
38185,28231,7,1,6.5
38186,28232,23,1,7.75
38187,28233,39,1,7.75
38188,28234,6,1,8.5
38189,28234,7,1,8.75
38190,28234,1,1,7.25
38191,28235,27,1,8.25
38192,28236,29,1,7.75
38193,28237,27,1,6.75
38194,28237,9,1,6.75
38195,28238,27,1,9.25
38196,28239,14,1,6.25
38197,28240,17,1,7.0
38198,28241,36,1,7.5
38199,28242,11,1,6.0
38200,28242,9,1,7.5
38201,28243,7,1,7.25
38202,28244,29,1,7.75
38203,28245,17,1,7.0
38204,28246,2,1,8.75
38205,28247,1,1,7.0
38206,28248,38,1,7.75
38207,28249,29,1,7.75
38208,28250,2,1,7.25
38209,28250,9,1,6.75
38210,28251,13,1,6.25
38211,28251,26,1,7.0
38212,28251,9,1,6.75
38213,28252,9,1,6.75
38214,28253,15,1,7.5
38215,28254,2,1,6.5
38216,28255,27,1,6.75
38217,28255,33,1,9.5
38218,28256,7,1,7.25
38219,28257,2,1,9.0
38220,28258,37,1,7.75
38221,28259,7,1,7.25
38222,28260,7,1,7.25
38223,28260,29,1,7.0
38224,28261,29,1,9.25
38225,28262,9,1,7.5
38226,28262,9,1,6.75
38227,28263,1,1,7.0
38228,28264,2,1,6.5
38229,28265,38,1,7.0
38230,28266,29,1,7.75
38231,28267,9,1,7.5
38232,28267,27,1,6.75
38233,28268,33,1,7.25
38234,28269,29,1,7.75
38235,28270,1,1,6.25
38236,28270,1,1,6.25
38237,28270,27,1,6.75
38238,28271,36,1,9.0
38239,28271,29,1,9.25
38240,28271,7,1,7.25
38241,28272,27,1,6.75
38242,28273,17,1,6.25
38243,28274,9,1,6.75
38244,28274,7,1,8.0
38245,28275,7,1,8.75
38246,28276,1,1,6.25
38247,28277,31,1,7.25
38248,28277,29,1,7.75
38249,28278,7,1,6.5
38250,28279,2,1,8.75
38251,28280,29,1,7.75
38252,28281,1,1,6.25
38253,28281,2,1,7.25
38254,28282,34,1,8.5
38255,28283,2,1,7.25
38256,28284,34,1,7.0
38257,28285,5,1,6.5
38258,28285,17,1,7.75
38259,28286,32,1,7.25
38260,28287,29,1,7.0
38261,28287,9,1,6.75
38262,28288,13,1,6.25
38263,28289,35,1,7.5
38264,28290,9,1,8.25
38265,28291,2,1,7.25
38266,28292,9,1,8.25
38267,28292,7,1,8.0
38268,28293,29,1,7.0
38269,28294,15,1,6.5
38270,28295,1,1,8.75
38271,28296,3,1,7.75
38272,28297,29,1,7.0
38273,28298,4,1,7.5
38274,28299,34,1,7.0
38275,28300,1,1,7.0
38276,28301,1,1,7.75
38277,28301,27,1,6.75
38278,28302,7,1,8.75
38279,28302,20,1,8.25
38280,28303,29,1,7.75
38281,28304,27,1,7.5
38282,28304,29,1,7.75
38283,28305,29,1,7.0
38284,28305,20,1,6.75
38285,28306,9,1,9.0
38286,28307,27,1,7.5
38287,28308,21,1,7.25
38288,28308,29,1,7.75
38289,28309,27,1,6.75
38290,28310,2,1,7.25
38291,28311,20,1,7.5
38292,28312,27,1,6.75
38293,28312,27,1,9.0
38294,28313,1,1,8.5
38295,28314,32,1,8.0
38296,28314,1,1,6.25
38297,28315,2,1,6.5
38298,28315,2,1,8.0
38299,28316,9,1,6.75
38300,28317,2,1,6.5
38301,28318,7,1,8.0
38302,28318,30,1,7.0
38303,28319,2,1,8.0
38304,28319,2,1,6.5
38305,28320,2,1,6.5
38306,28320,29,1,7.0
38307,28321,29,1,7.0
38308,28322,29,1,8.5
38309,28322,9,1,6.75
38310,28323,29,1,7.75
38311,28323,9,1,7.5
38312,28324,1,1,6.25
38313,28325,26,1,7.25
38314,28325,9,1,6.75
38315,28326,24,1,8.0
38316,28327,2,1,7.25
38317,28328,9,1,8.25
38318,28329,9,1,8.25
38319,28330,2,1,6.5
38320,28331,9,1,6.75
38321,28332,26,1,8.5
38322,28333,14,1,7.75
38323,28333,1,1,6.25
38324,28334,29,1,7.0
38325,28335,9,1,6.75
38326,28335,29,1,7.75
38327,28336,1,1,6.25
38328,28337,2,1,8.75
38329,28337,2,1,6.5
38330,28337,12,1,5.5
38331,28338,1,1,7.0
38332,28339,1,1,7.0
38333,28340,29,1,8.5
38334,28341,29,1,7.75
38335,28342,27,1,6.75
38336,28343,9,1,9.0
38337,28343,1,1,7.75
38338,28344,1,1,7.0
38339,28344,9,1,6.75
38340,28345,19,1,6.75
38341,28346,9,1,6.75
38342,28346,2,1,8.75
38343,28347,27,1,6.75
38344,28348,27,1,8.25
38345,28349,9,1,6.75
38346,28350,12,1,7.0
38347,28351,10,1,6.5
38348,28352,4,1,6.75
38349,28353,9,1,8.25
38350,28354,7,1,6.5
38351,28355,16,1,7.5
38352,28356,29,1,7.0
38353,28356,7,1,8.0
38354,28356,18,1,8.0
38355,28357,10,1,6.5
38356,28357,18,1,6.5
38357,28358,1,1,7.75
38358,28358,7,1,7.25
38359,28359,27,1,6.75
38360,28360,11,1,5.25
38361,28361,2,1,9.0
38362,28361,1,1,7.0
38363,28362,14,1,6.25
38364,28363,7,1,6.5
38365,28363,9,1,7.5
38366,28364,30,1,7.75
38367,28365,7,1,6.5
38368,28365,9,1,7.5
38369,28366,3,1,7.0
38370,28366,27,1,7.5
38371,28367,35,1,9.75
38372,28367,29,1,9.25
38373,28368,11,1,6.0
38374,28368,1,1,7.0
38375,28369,36,1,9.0
38376,28370,5,1,6.5
38377,28371,29,1,7.75
38378,28372,29,1,7.0
38379,28373,7,1,7.5
38380,28373,7,1,7.25
38381,28374,7,1,6.5
38382,28375,7,1,7.5
38383,28375,2,1,9.0
38384,28376,10,1,8.0
38385,28376,1,1,6.25
38386,28377,1,1,7.0
38387,28377,7,1,6.5
38388,28378,2,1,7.25
38389,28379,1,1,7.75
38390,28380,22,1,8.25
38391,28381,1,1,7.0
38392,28382,1,1,7.0
38393,28383,17,1,6.25
38394,28384,30,1,7.0
38395,28385,7,1,8.0
38396,28386,7,1,7.25
38397,28386,27,1,6.75
38398,28387,9,1,9.25
38399,28388,19,1,7.5
38400,28388,27,1,7.75
38401,28389,4,1,7.5
38402,28390,27,1,6.75
38403,28391,29,1,7.0
38404,28391,12,1,6.25
38405,28392,7,1,8.0
38406,28393,2,1,6.5
38407,28394,27,1,9.0
38408,28395,22,1,9.0
38409,28395,27,1,8.25
38410,28396,1,1,6.25
38411,28396,22,1,9.75
38412,28396,2,1,8.75
38413,28397,9,1,8.25
38414,28398,7,1,6.5
38415,28399,35,1,9.0
38416,28399,17,1,6.25
38417,28400,20,1,6.75
38418,28401,38,1,8.5
38419,28402,27,1,7.5
38420,28403,27,1,6.75
38421,28403,1,1,7.75
38422,28404,9,1,6.75
38423,28405,17,1,7.75
38424,28405,1,1,6.25
38425,28406,22,1,7.5
38426,28406,30,1,7.0
38427,28407,26,1,7.75
38428,28408,9,1,7.5
38429,28409,2,1,7.25
38430,28410,29,1,9.25
38431,28411,8,1,7.25
38432,28411,30,1,7.0
38433,28412,21,1,7.25
38434,28413,29,1,8.5
38435,28414,2,1,6.5
38436,28415,1,1,7.0
38437,28416,16,1,6.5
38438,28417,18,1,7.25
38439,28417,16,1,6.5
38440,28418,2,1,6.5
38441,28419,38,1,8.5
38442,28420,1,1,6.25
38443,28420,1,1,7.0
38444,28421,18,1,7.25
38445,28422,6,1,6.25
38446,28422,10,1,6.5
38447,28423,20,1,7.5
38448,28423,35,1,8.25
38449,28423,1,1,6.25
38450,28424,29,1,8.5
38451,28425,9,1,6.75
38452,28426,34,1,8.5
38453,28426,10,1,7.25
38454,28427,25,1,6.25
38455,28428,29,1,8.5
38456,28428,7,1,6.5
38457,28429,7,1,7.25
38458,28429,26,1,6.25
38459,28430,22,1,8.25
38460,28431,7,1,7.25
38461,28431,1,1,6.25
38462,28432,29,1,7.0
38463,28433,2,1,6.5
38464,28433,9,1,7.75
38465,28434,9,1,8.25
38466,28435,1,1,7.0
38467,28436,10,1,8.75
38468,28437,2,1,8.75
38469,28437,7,1,6.5
38470,28438,13,1,7.75
38471,28438,9,1,6.75
38472,28439,2,1,6.5
38473,28439,32,1,9.5
38474,28440,9,1,9.0
38475,28441,6,1,6.25
38476,28441,27,1,8.25
38477,28442,2,1,6.5
38478,28443,27,1,6.75
38479,28444,29,1,7.0
38480,28445,39,1,9.25
38481,28445,14,1,7.75
38482,28446,25,1,6.25
38483,28446,1,1,7.0
38484,28447,1,1,8.75
38485,28448,1,1,6.25
38486,28448,9,1,9.0
38487,28449,39,1,9.25
38488,28450,2,1,7.25
38489,28451,7,1,7.25
38490,28452,27,1,8.25
38491,28453,39,1,7.75
38492,28453,29,1,9.25
38493,28453,19,1,8.25
38494,28454,7,1,6.5
38495,28455,2,1,6.5
38496,28456,7,1,8.75
38497,28457,34,1,8.5
38498,28458,7,1,8.0
38499,28458,29,1,7.75
38500,28459,1,1,6.25
38501,28460,7,1,6.5
38502,28461,26,1,6.25
38503,28461,38,1,7.75
38504,28462,22,1,9.75
38505,28463,9,1,8.25
38506,28464,27,1,6.75
38507,28465,23,1,9.25
38508,28466,2,1,7.25
38509,28466,22,1,7.5
38510,28467,37,1,8.5
38511,28468,1,1,8.5
38512,28469,29,1,8.5
38513,28470,31,1,7.25
38514,28470,39,1,7.75
38515,28470,1,1,6.25
38516,28471,1,1,7.25
38517,28472,1,1,7.0
38518,28472,9,1,9.0
38519,28473,7,1,8.0
38520,28473,20,1,9.0
38521,28474,2,1,6.5
38522,28475,2,1,6.5
38523,28476,37,1,8.5
38524,28477,23,1,10.0
38525,28478,2,1,7.25
38526,28479,27,1,9.0
38527,28480,23,1,7.75
38528,28481,1,1,6.25
38529,28482,3,1,8.5
38530,28482,1,1,6.25
38531,28483,9,1,9.0
38532,28484,1,1,7.75
38533,28485,27,1,7.5
38534,28486,27,1,6.75
38535,28487,25,1,7.75
38536,28488,1,1,6.25
38537,28488,27,1,8.25
38538,28489,29,1,7.75
38539,28490,19,1,6.75
38540,28491,7,1,6.5
38541,28492,1,1,6.25
38542,28493,2,1,7.25
38543,28493,9,1,6.75
38544,28494,7,1,8.75
38545,28495,13,1,6.25
38546,28495,2,1,7.25
38547,28496,32,1,7.25
38548,28496,2,1,6.5
38549,28497,2,1,8.0
38550,28497,28,1,6.5
38551,28498,7,1,6.5
38552,28499,2,1,7.25
38553,28500,27,1,8.25
38554,28501,16,1,7.25
38555,28502,16,1,6.5
38556,28503,22,1,9.0
38557,28503,18,1,5.75
38558,28504,2,1,8.0
38559,28505,25,1,7.0
38560,28506,26,1,7.75
38561,28507,29,1,7.0
38562,28508,2,1,6.5
38563,28508,2,1,8.0
38564,28509,9,1,9.0
38565,28510,1,1,7.25
38566,28511,7,1,7.25
38567,28512,7,1,7.25
38568,28513,34,1,7.75
38569,28514,2,1,8.0
38570,28515,2,1,8.0
38571,28516,27,1,9.0
38572,28517,29,1,7.75
38573,28518,27,1,6.75
38574,28519,1,1,7.0
38575,28519,7,1,6.5
38576,28519,9,1,7.5
38577,28520,9,1,6.75
38578,28520,7,1,7.5
38579,28521,9,1,7.5
38580,28521,1,1,6.25
38581,28522,7,1,8.0
38582,28522,7,1,6.5
38583,28523,1,1,6.25
38584,28524,29,1,9.25
38585,28525,14,1,6.25
38586,28525,23,1,8.5
38587,28525,6,1,6.25
38588,28526,2,1,6.5
38589,28526,29,1,7.0
38590,28527,7,1,7.25
38591,28528,27,1,7.75
38592,28528,1,1,6.25
38593,28529,2,1,9.0
38594,28530,21,1,7.25
38595,28531,27,1,9.25
38596,28532,27,1,8.25
38597,28533,7,1,8.0
38598,28534,2,1,6.5
38599,28535,36,1,7.5
38600,28536,22,1,8.25
38601,28537,1,1,6.25
38602,28538,29,1,7.0
38603,28539,7,1,6.5
38604,28539,1,1,7.0
38605,28540,29,1,7.0
38606,28541,29,1,9.25
38607,28542,29,1,7.0
38608,28543,34,1,7.0
38609,28543,18,1,6.5
38610,28544,7,1,6.5
38611,28544,27,1,8.25
38612,28545,6,1,7.75
38613,28545,9,1,7.5
38614,28546,30,1,8.5
38615,28547,25,1,8.5
38616,28548,9,1,8.25
38617,28548,29,1,8.5
38618,28549,27,1,8.25
38619,28549,27,1,6.75
38620,28550,1,1,7.0
38621,28551,7,1,6.5
38622,28551,29,1,7.0
38623,28552,2,1,8.0
38624,28552,31,1,8.75
38625,28553,2,1,7.25
38626,28553,1,1,7.0
38627,28554,18,1,5.75
38628,28555,27,1,6.75
38629,28555,31,1,7.25
38630,28555,27,1,6.75
38631,28556,22,1,8.25
38632,28557,12,1,5.5
38633,28558,7,1,7.25
38634,28559,29,1,9.25
38635,28560,1,1,7.0
38636,28561,27,1,6.75
38637,28562,27,1,6.75
38638,28563,29,1,7.0
38639,28563,36,1,7.5
38640,28564,28,1,8.0
38641,28565,9,1,6.75
38642,28566,12,1,6.25
38643,28567,9,1,7.5
38644,28568,9,1,6.75
38645,28569,15,1,6.5
38646,28570,2,1,7.5
38647,28570,27,1,6.75
38648,28571,7,1,6.5
38649,28571,2,1,8.75
38650,28572,1,1,8.5
38651,28572,1,1,6.25
38652,28573,27,1,9.0
38653,28574,27,1,6.75
38654,28574,7,1,9.0
38655,28575,1,1,8.5
38656,28576,29,1,8.5
38657,28576,1,1,6.25
38658,28577,2,1,8.0
38659,28577,7,1,8.75
38660,28578,7,1,7.25
38661,28579,1,1,7.75
38662,28580,29,1,7.75
38663,28580,2,1,8.75
38664,28581,7,1,6.5
38665,28582,9,1,9.0
38666,28583,21,1,8.75
38667,28584,27,1,7.75
38668,28585,2,1,6.5
38669,28585,9,1,9.25
38670,28585,2,1,8.75
38671,28586,37,1,9.25
38672,28586,1,1,6.25
38673,28587,2,1,7.25
38674,28588,7,1,7.25
38675,28589,9,1,7.5
38676,28590,29,1,9.25
38677,28591,2,1,7.25
38678,28592,7,1,8.75
38679,28593,35,1,8.25
38680,28593,27,1,9.0
38681,28594,21,1,8.75
38682,28595,21,1,8.0
38683,28596,34,1,9.25
38684,28596,28,1,7.5
38685,28597,2,1,6.5
38686,28598,29,1,7.75
38687,28599,2,1,7.5
38688,28599,7,1,7.25
38689,28600,9,1,9.0
38690,28600,7,1,6.5
38691,28600,7,1,6.5
38692,28601,15,1,8.0
38693,28602,7,1,7.25
38694,28603,1,1,7.0
38695,28604,30,1,8.5
38696,28605,2,1,8.0
38697,28606,1,1,7.75
38698,28607,38,1,7.0
38699,28608,7,1,6.5
38700,28609,10,1,8.0
38701,28609,9,1,6.75
38702,28609,27,1,6.75
38703,28610,28,1,7.25
38704,28611,18,1,6.5
38705,28611,29,1,7.0
38706,28612,7,1,6.5
38707,28612,30,1,7.0
38708,28613,1,1,6.25
38709,28614,10,1,7.25
38710,28614,29,1,7.75
38711,28615,27,1,6.75
38712,28615,35,1,9.0
38713,28616,1,1,7.0
38714,28616,34,1,7.0
38715,28617,17,1,6.25
38716,28618,1,1,8.5
38717,28618,12,1,7.0
38718,28619,7,1,6.5
38719,28620,27,1,6.75
38720,28621,6,1,7.0
38721,28622,31,1,8.75
38722,28623,32,1,8.0
38723,28624,7,1,8.0
38724,28625,1,1,6.25
38725,28626,27,1,8.25
38726,28626,29,1,9.25
38727,28626,27,1,6.75
38728,28627,27,1,7.75
38729,28628,27,1,8.25
38730,28629,27,1,6.75
38731,28629,2,1,6.5
38732,28630,1,1,7.0
38733,28630,8,1,6.5
38734,28631,7,1,8.0
38735,28632,37,1,7.75
38736,28633,16,1,6.5
38737,28633,17,1,6.25
38738,28634,9,1,8.25
38739,28634,27,1,7.5
38740,28634,17,1,6.25
38741,28635,27,1,7.5
38742,28636,27,1,8.25
38743,28637,2,1,7.5
38744,28638,7,1,7.25
38745,28638,39,1,9.25
38746,28639,6,1,7.75
38747,28639,22,1,9.0
38748,28640,19,1,7.75
38749,28641,4,1,6.75
38750,28642,1,1,7.25
38751,28643,29,1,8.5
38752,28644,9,1,7.5
38753,28645,27,1,6.75
38754,28646,1,1,6.25
38755,28647,27,1,6.75
38756,28647,9,1,8.25
38757,28648,19,1,6.75
38758,28649,2,1,6.5
38759,28650,2,1,6.5
38760,28651,29,1,7.0
38761,28651,27,1,9.25
38762,28652,34,1,7.75
38763,28653,2,1,7.25
38764,28654,15,1,7.25
38765,28655,24,1,8.0
38766,28656,27,1,7.5
38767,28657,1,1,6.25
38768,28658,7,1,6.5
38769,28658,7,1,6.5
38770,28658,2,1,8.0
38771,28659,29,1,9.25
38772,28660,1,1,6.25
38773,28661,27,1,6.75
38774,28662,1,1,8.75
38775,28663,3,1,6.25
38776,28664,13,1,7.0
38777,28664,7,1,6.5
38778,28665,9,1,6.75
38779,28666,1,1,7.0
38780,28667,2,1,6.5
38781,28668,7,1,6.5
38782,28669,7,1,9.0
38783,28670,11,1,6.75
38784,28671,36,1,7.5
38785,28672,31,1,7.25
38786,28672,16,1,8.0
38787,28673,7,1,6.5
38788,28673,10,1,6.5
38789,28674,1,1,7.0
38790,28675,2,1,7.25
38791,28676,29,1,8.5
38792,28676,9,1,6.75
38793,28677,1,1,6.25
38794,28677,1,1,6.25
38795,28677,7,1,6.5
38796,28678,9,1,6.75
38797,28679,13,1,7.75
38798,28679,30,1,7.0
38799,28680,29,1,7.75
38800,28681,13,1,7.0
38801,28682,19,1,9.0
38802,28683,29,1,7.75
38803,28683,29,1,9.25
38804,28684,9,1,6.75
38805,28685,7,1,7.25
38806,28686,29,1,8.5
38807,28686,27,1,6.75
38808,28686,20,1,6.75
38809,28687,7,1,7.25
38810,28688,2,1,6.5
38811,28689,9,1,8.25
38812,28689,13,1,6.25
38813,28690,9,1,7.5
38814,28691,2,1,6.5
38815,28691,27,1,7.5
38816,28692,1,1,6.25
38817,28693,27,1,7.75
38818,28694,34,1,7.0
38819,28695,2,1,7.25
38820,28696,16,1,8.0
38821,28697,22,1,8.25
38822,28698,8,1,6.5
38823,28699,1,1,7.0
38824,28700,9,1,8.25
38825,28701,16,1,6.5
38826,28702,2,1,7.25
38827,28703,26,1,7.0
38828,28704,21,1,9.5
38829,28704,6,1,6.25
38830,28705,30,1,7.0
38831,28706,2,1,6.5
38832,28706,15,1,8.75
38833,28707,7,1,8.0
38834,28707,1,1,7.0
38835,28707,27,1,8.25
38836,28708,1,1,6.25
38837,28709,14,1,8.5
38838,28710,9,1,7.5
38839,28711,7,1,8.0
38840,28711,29,1,9.25
38841,28712,7,1,8.75
38842,28712,38,1,8.5
38843,28712,13,1,6.25
38844,28713,22,1,9.0
38845,28713,2,1,6.5
38846,28714,1,1,7.75
38847,28714,29,1,7.75
38848,28715,7,1,8.0
38849,28715,38,1,9.25
38850,28716,27,1,7.5
38851,28717,1,1,6.25
38852,28718,29,1,8.5
38853,28719,15,1,6.5
38854,28719,2,1,7.25
38855,28720,14,1,7.0
38856,28721,13,1,7.0
38857,28722,32,1,8.75
38858,28722,30,1,8.5
38859,28723,38,1,7.75
38860,28723,7,1,6.5
38861,28724,9,1,8.25
38862,28725,22,1,7.5
38863,28726,27,1,7.5
38864,28727,1,1,6.25
38865,28728,9,1,7.5
38866,28729,9,1,6.75
38867,28730,7,1,8.0
38868,28730,11,1,5.25
38869,28731,21,1,8.0
38870,28732,8,1,6.5
38871,28733,9,1,7.5
38872,28734,2,1,6.5
38873,28735,27,1,6.75
38874,28736,2,1,8.75
38875,28737,13,1,7.0
38876,28738,7,1,8.75
38877,28739,1,1,6.25
38878,28740,13,1,7.0
38879,28741,29,1,7.75
38880,28742,1,1,7.75
38881,28743,29,1,7.75
38882,28743,2,1,7.25
38883,28744,7,1,8.0
38884,28745,7,1,8.0
38885,28746,13,1,6.25
38886,28747,27,1,6.75
38887,28748,22,1,7.5
38888,28748,26,1,7.75
38889,28749,26,1,6.25
38890,28750,9,1,8.25
38891,28751,2,1,6.5
38892,28752,29,1,7.75
38893,28752,38,1,7.0
38894,28753,9,1,6.75
38895,28754,29,1,7.0
38896,28755,27,1,9.0
38897,28756,9,1,6.75
38898,28757,30,1,8.5
38899,28757,7,1,6.5
38900,28758,1,1,7.75
38901,28759,28,1,7.25
38902,28760,27,1,8.25
38903,28760,3,1,6.25
38904,28761,7,1,8.0
38905,28761,18,1,5.75
38906,28762,23,1,7.75
38907,28763,1,1,7.0
38908,28764,27,1,6.75
38909,28765,9,1,8.25
38910,28766,5,1,6.5
38911,28767,7,1,6.5
38912,28768,26,1,6.25
38913,28768,2,1,7.25
38914,28769,36,1,9.75
38915,28770,7,1,6.5
38916,28771,36,1,7.5
38917,28772,27,1,7.5
38918,28773,7,1,8.0
38919,28774,1,1,8.5
38920,28775,1,1,7.0
38921,28776,13,1,7.75
38922,28777,1,1,7.25
38923,28778,9,1,8.25
38924,28779,9,1,7.5
38925,28780,27,1,8.25
38926,28780,39,1,10.0
38927,28781,27,1,8.25
38928,28782,32,1,8.0
38929,28783,2,1,8.75
